,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country
446,27,2,29261,7,12,4,2,4,4,1,0,0,40,38
447,27,2,29261,11,9,1,2,0,4,1,0,0,40,38
448,27,2,29261,15,10,4,11,4,4,1,0,0,50,38
449,65,5,29276,5,4,6,7,2,4,0,0,0,24,38
450,73,4,29306,11,9,2,4,0,4,1,0,0,40,38
451,32,2,29312,0,6,2,13,0,4,1,0,0,80,38
452,32,2,29312,15,10,4,5,3,4,1,0,0,40,38
453,42,4,29320,14,15,0,9,4,4,1,0,0,60,38
454,42,2,29320,9,13,2,9,0,4,1,0,0,40,38
455,41,5,29324,11,9,0,3,4,4,0,0,0,45,38
456,29,2,29361,11,9,4,7,1,4,0,0,0,38,38
457,57,2,29375,11,9,5,11,1,0,0,0,0,35,38
458,42,2,29393,15,10,0,6,1,4,0,0,0,40,38
459,38,4,29430,15,10,0,6,4,4,1,0,0,40,38
460,66,2,29431,11,9,2,11,0,4,1,0,0,50,38
461,46,2,29437,7,12,2,11,0,4,1,0,0,50,38
462,28,2,29444,11,9,2,5,0,0,1,0,0,40,38
463,22,2,29444,2,8,4,4,1,0,1,0,0,50,38
464,19,2,29510,15,10,4,7,3,4,0,0,0,20,38
465,30,2,29522,15,10,2,11,5,4,0,0,0,40,38
466,27,2,29523,0,6,2,5,0,4,1,0,0,40,38
467,19,2,29526,15,10,4,7,3,4,0,0,0,18,38
468,53,2,29557,15,10,0,9,1,4,0,0,0,40,38
469,17,2,29571,2,8,4,5,3,4,1,0,0,15,38
470,51,2,29580,1,7,2,11,0,4,1,4386,0,30,38
471,18,4,29582,1,7,4,2,3,4,1,0,0,40,38
472,24,0,29591,9,13,4,9,1,3,0,0,0,40,38
473,41,2,29591,11,9,0,11,1,4,1,0,0,30,38
474,44,0,29591,9,13,0,12,1,4,1,0,2258,40,38
475,25,2,29599,15,10,2,13,0,4,1,0,0,38,38
476,25,2,29599,11,9,4,4,1,4,1,0,0,40,38
477,29,4,29616,11,9,4,4,3,4,1,0,0,65,38
478,33,0,29617,15,10,0,7,1,2,1,0,0,40,38
479,52,0,29623,2,8,4,7,4,2,0,0,0,40,38
480,52,2,29658,11,9,2,0,0,4,1,0,0,40,38
481,53,2,29658,11,9,2,2,0,4,1,0,0,40,38
482,30,2,29662,7,12,2,7,5,4,0,0,0,25,38
483,31,2,29662,15,10,4,11,1,4,0,0,0,60,38
484,73,2,29675,11,9,6,7,2,4,0,0,0,12,38
485,46,2,29696,11,9,2,3,0,4,1,0,0,40,38
486,46,5,29696,11,9,2,13,0,4,1,0,0,40,38
487,38,2,29702,9,13,2,3,0,4,1,0,0,45,38
488,36,2,29702,11,9,2,11,0,4,1,7688,0,40,38
489,42,2,29702,0,6,2,6,0,4,1,0,0,40,38
490,41,2,29702,8,11,4,2,1,4,1,0,0,30,38
491,29,2,29732,9,13,2,9,5,4,0,0,0,24,38
492,27,2,29732,9,13,4,9,1,4,0,4865,0,36,38
493,41,4,29762,15,10,2,4,0,4,1,5013,0,70,38
494,40,4,29762,15,10,2,2,0,4,1,0,0,60,38
495,44,2,29762,11,9,0,13,1,4,1,0,0,68,38
496,41,2,29762,15,10,2,2,0,4,1,0,0,60,38
497,41,2,29762,11,9,2,2,0,4,1,0,0,52,38
498,73,2,29778,11,9,6,7,1,4,0,0,0,37,38
499,19,2,29798,2,8,4,5,3,0,1,0,0,20,38
500,27,2,29807,11,9,5,5,4,4,0,0,0,40,23
501,24,2,29810,11,9,0,11,1,4,0,0,0,38,38
502,21,2,29810,11,9,4,7,1,4,0,0,0,50,38
503,24,2,29810,15,10,4,9,3,4,0,0,0,40,38
504,22,2,29810,15,10,4,13,3,4,0,0,0,30,38
505,37,4,29814,11,9,4,4,3,4,1,0,0,85,38
506,39,2,29814,11,9,2,2,0,4,1,0,0,40,38
507,36,2,29814,1,7,2,2,0,4,1,0,0,40,38
508,37,4,29814,11,9,4,4,4,4,1,0,0,50,38
509,36,2,29814,11,9,4,13,2,4,1,0,0,50,38
510,47,1,29819,12,14,2,3,0,2,1,0,1977,50,38
511,62,2,29828,11,9,2,13,0,4,1,0,0,40,38
512,40,2,29841,9,13,2,0,5,4,0,0,0,40,38
513,63,4,29859,5,4,2,4,0,4,1,7688,0,60,38
514,29,2,29865,11,9,0,11,1,0,0,0,0,50,38
515,39,4,29874,15,10,5,2,1,4,1,0,0,60,38
516,35,2,29874,15,10,2,5,0,4,1,0,0,40,38
517,38,2,29874,8,11,2,2,0,4,1,0,0,40,38
518,51,2,29887,11,9,0,3,1,4,1,0,0,44,38
519,54,1,29887,11,9,2,3,0,4,1,0,0,56,38
520,27,2,29904,9,13,4,12,1,4,0,0,0,40,38
521,54,2,29909,1,7,2,7,5,4,0,0,0,43,38
522,40,2,29927,11,9,0,0,4,4,0,0,0,45,8
523,58,2,29928,15,10,2,11,5,4,0,0,0,36,38
524,32,2,29933,11,9,2,6,0,4,1,5178,0,40,38
525,32,2,29933,9,13,2,5,0,4,1,0,0,50,38
526,26,2,29957,12,14,4,12,2,4,1,0,0,25,38
527,42,4,29962,9,13,2,11,0,4,1,0,0,48,38
528,42,2,29962,11,9,2,2,0,4,1,0,0,40,38
529,29,2,29974,11,9,2,2,0,4,1,0,0,40,38
530,69,4,29980,5,4,4,4,2,4,1,1848,0,10,38
531,36,2,29984,2,8,2,13,0,4,1,0,0,40,38
532,51,2,30008,11,9,2,13,0,4,1,0,0,60,38
533,50,1,30008,9,13,2,9,0,4,1,0,0,45,38
534,53,4,30008,0,6,2,4,0,4,1,0,0,35,38
535,57,0,30030,11,9,2,2,0,2,1,0,0,40,38
536,20,2,30035,7,12,4,11,3,4,0,0,0,40,38
537,21,2,30039,15,10,4,9,3,4,1,0,0,40,38
538,30,2,30063,11,9,0,7,4,4,0,0,0,32,38
539,29,1,30069,11,9,2,7,5,4,0,2635,0,40,38
540,28,2,30070,9,13,2,11,0,4,1,0,0,50,38
541,61,4,30073,11,9,2,4,0,4,1,0,1848,60,38
542,58,0,30111,15,10,6,9,4,0,0,0,0,40,38
543,52,1,30118,15,10,2,10,0,4,1,3137,0,42,38
544,44,2,30126,15,10,0,0,4,4,0,0,0,40,38
545,49,2,30219,11,9,0,2,1,4,1,0,1669,40,38
546,46,5,30219,15,10,2,3,0,4,1,7688,0,38,38
547,30,2,30226,1,7,0,11,3,4,1,0,0,40,38
548,27,4,30244,11,9,4,4,3,4,1,0,0,80,38
549,53,2,30244,7,12,2,3,0,4,1,15024,0,40,38
550,37,2,30267,1,7,4,13,1,4,1,0,0,60,38
551,36,2,30267,11,9,2,13,0,4,1,0,0,50,38
552,39,2,30269,8,11,0,11,4,4,0,0,0,40,38
553,63,2,30270,5,4,2,11,0,4,1,0,0,40,38
554,32,2,30271,15,10,0,3,4,4,0,0,0,30,38
555,48,2,30289,0,6,2,2,0,4,1,0,0,30,38
556,45,2,30289,2,8,2,2,0,4,1,0,0,40,38
557,53,2,30290,11,9,4,11,1,4,0,0,0,40,38
558,31,4,30290,11,9,4,7,4,4,0,0,0,40,38
559,30,2,30290,11,9,4,6,1,4,0,0,0,40,38
560,35,2,30381,9,13,2,11,0,4,1,0,0,45,38
561,42,2,30424,1,7,5,7,4,4,0,0,0,38,38
562,34,2,30433,9,13,4,11,1,4,0,0,0,35,38
563,50,2,30447,8,11,2,13,0,4,1,0,0,45,38
564,53,2,30447,11,9,0,6,1,4,1,0,0,50,38
565,47,2,30457,8,11,2,7,0,4,1,0,0,40,38
566,45,2,30457,9,13,2,3,0,4,1,15024,0,40,38
567,34,2,30497,9,13,2,3,0,4,1,15024,0,60,38
568,32,2,30497,8,11,2,12,0,4,1,0,0,40,38
569,38,1,30509,12,14,4,9,1,4,0,0,1669,55,38
570,36,2,30509,15,10,0,9,4,4,0,0,0,45,38
571,37,3,30529,9,13,2,11,0,4,1,0,2415,50,38
572,35,2,30529,11,9,4,0,1,4,1,0,0,40,38
573,35,2,30529,11,9,2,5,0,4,1,0,0,40,38
574,39,2,30529,9,13,2,3,0,4,1,0,1887,40,38
575,19,0,30559,11,9,1,11,5,4,0,0,0,40,38
576,35,2,30565,11,9,1,7,5,4,0,0,0,40,38
577,47,5,30575,15,10,2,9,0,4,1,0,0,50,38
578,48,3,30575,8,11,2,2,0,4,1,0,0,70,38
579,75,4,30599,12,14,3,9,1,4,0,0,0,50,38
580,63,2,30602,5,4,3,7,4,0,0,0,0,40,38
581,21,2,30619,15,10,4,3,1,4,0,0,0,38,38
582,50,4,30653,12,14,2,4,0,4,1,2407,0,98,38
583,24,2,30656,11,9,4,5,1,4,1,0,0,20,38
584,64,4,30664,8,11,2,4,0,4,1,0,0,30,38
585,39,2,30673,15,10,0,5,1,4,1,0,0,50,38
586,39,0,30673,6,5,2,6,0,4,1,0,0,40,38
587,34,2,30673,12,14,2,9,0,4,1,0,0,55,38
588,35,2,30673,2,8,2,2,0,4,1,0,0,84,38
589,50,1,30682,12,14,2,9,0,4,1,0,0,50,38
590,40,2,30682,11,9,2,6,0,4,1,0,0,45,38
591,18,5,30687,15,10,4,0,3,4,1,0,0,10,38
592,70,2,30713,11,9,2,4,0,4,1,0,0,30,38
593,52,0,30731,11,9,2,3,0,4,1,7298,0,40,38
594,50,4,30731,8,11,4,7,1,4,1,0,0,50,38
595,52,0,30731,9,13,2,3,0,4,1,0,0,45,38
596,49,3,30751,8,11,0,3,1,4,1,0,0,60,38
597,42,4,30759,11,9,2,2,0,4,1,0,0,35,38
598,41,2,30759,5,4,2,3,0,4,1,0,0,60,38
599,40,4,30759,8,11,2,4,0,4,1,0,0,60,38
600,28,2,30771,15,10,4,0,4,2,0,0,0,40,38
601,26,1,30793,9,13,2,9,5,4,0,0,0,55,38
602,20,5,30796,15,10,4,0,3,4,0,0,0,10,38
603,19,4,30800,0,6,3,0,4,0,0,0,0,40,38
604,63,2,30813,12,14,2,9,0,4,1,0,0,50,38
605,42,2,30824,12,14,0,9,1,4,0,2354,0,16,38
606,43,5,30824,15,10,0,0,1,4,0,0,0,40,38
607,48,4,30840,15,10,2,9,0,4,1,5013,0,45,38
608,47,2,30840,12,14,0,9,1,4,1,0,0,40,38
609,54,4,30908,5,4,2,4,0,4,1,0,0,60,38
610,28,2,30912,11,9,2,0,0,4,1,0,0,40,38
611,28,2,30912,11,9,2,7,0,4,1,0,0,43,38
612,35,2,30916,11,9,2,13,0,4,1,0,0,50,38
613,39,0,30916,15,10,2,3,0,4,1,0,1902,50,38
614,38,4,30916,7,12,2,11,0,4,1,0,0,60,38
615,39,2,30916,11,9,2,2,0,4,1,0,0,40,38
616,39,2,30916,11,9,2,2,0,4,1,0,0,40,38
617,37,4,30973,11,9,2,3,0,4,1,0,0,40,38
618,17,2,31007,0,6,4,7,3,4,0,0,0,30,38
619,50,2,31014,11,9,2,9,5,4,0,0,0,40,38
620,37,1,31023,15,10,2,7,0,4,1,0,0,40,38
621,37,2,31023,11,9,2,2,0,4,1,0,0,51,38
622,37,2,31023,11,9,2,2,0,4,1,0,0,45,38
623,35,2,31023,9,13,2,11,0,4,1,0,0,45,38
624,38,2,31033,9,13,2,11,0,4,1,7298,0,40,38
625,38,2,31053,11,9,0,3,4,4,0,0,0,40,38
626,38,2,31069,8,11,2,2,0,4,1,4386,0,40,38
627,35,4,31095,15,10,5,4,1,4,1,4101,0,60,38
628,35,4,31095,8,11,4,4,1,4,1,0,0,60,38
629,59,4,31137,11,9,2,4,0,4,1,0,0,70,38
630,59,2,31137,11,9,2,2,0,4,1,0,0,40,38
631,46,0,31141,15,10,0,13,1,4,1,0,0,40,38
632,48,5,31141,15,10,2,10,0,4,1,0,1902,40,38
633,26,4,31143,11,9,2,3,0,4,1,0,0,45,38
634,26,2,31143,15,10,4,2,1,4,1,0,0,40,38
635,29,0,31161,11,9,0,3,1,3,0,0,0,40,38
636,29,2,31166,11,9,0,9,1,3,0,0,0,30,10
637,75,1,31195,11,9,0,0,1,4,0,0,0,20,38
638,41,2,31221,11,9,0,7,4,4,0,0,0,30,38
639,42,2,31251,8,11,2,11,0,4,1,0,0,37,38
640,44,1,31251,5,4,0,5,1,4,1,0,0,40,38
641,48,1,31264,15,10,2,3,5,4,0,5178,0,40,38
642,49,2,31264,11,9,0,0,1,4,0,0,0,35,38
643,49,2,31267,5,4,2,2,0,4,1,0,0,40,38
644,49,2,31267,5,4,2,2,0,4,1,0,0,40,38
645,46,4,31267,11,9,2,13,0,4,1,0,0,50,38
646,49,1,31267,9,13,2,9,0,4,1,0,0,50,38
647,35,2,31269,11,9,2,3,0,4,1,0,0,40,38
648,26,2,31290,11,9,2,0,5,4,0,0,0,40,38
649,49,2,31339,11,9,2,2,0,4,1,0,0,40,38
650,47,0,31339,15,10,2,0,0,4,1,0,0,40,38
651,49,1,31339,11,9,2,2,0,4,1,0,0,40,38
652,45,2,31339,9,13,2,0,0,4,1,0,0,45,38
653,26,2,31350,1,7,4,4,1,4,1,0,0,50,38
654,25,2,31350,11,9,4,5,1,4,1,0,0,60,8
655,38,5,31352,15,10,0,10,4,0,0,0,0,40,38
656,59,3,31359,12,14,2,3,0,4,1,15024,0,80,38
657,29,2,31360,15,10,4,4,3,4,1,0,0,40,38
658,55,1,31365,9,13,6,9,1,4,0,0,0,40,38
659,37,2,31368,15,10,2,2,0,4,1,0,0,40,38
660,22,2,31387,9,13,2,0,3,0,0,2885,0,25,38
661,42,2,31387,10,16,3,9,4,0,0,0,0,40,38
662,63,2,31389,1,7,4,4,1,4,1,0,0,12,38
663,34,1,31391,11,9,2,10,0,4,1,0,0,53,38
664,75,4,31428,11,9,2,4,0,4,1,3456,0,40,38
665,46,2,31432,11,9,2,0,5,4,0,3103,0,52,38
666,36,2,31438,1,7,2,13,0,4,1,0,0,43,38
667,33,2,31449,7,12,0,6,4,0,0,0,0,40,38
668,53,2,31460,11,9,0,9,1,4,1,0,0,40,38
669,52,2,31460,11,9,0,7,1,4,1,0,0,38,38
670,45,4,31478,9,13,2,11,0,4,1,2829,0,60,38
671,33,2,31481,9,13,3,7,4,4,0,0,0,24,38
672,28,2,31493,9,13,4,2,3,4,1,0,0,40,38
673,30,4,31510,7,12,0,2,1,4,1,0,0,50,38
674,57,2,31532,9,13,2,13,0,4,1,0,0,40,38
675,54,1,31533,12,14,2,0,0,4,1,7298,0,40,38
676,52,2,31533,11,9,0,7,1,4,1,0,0,40,38
677,33,2,31573,11,9,2,6,0,4,1,0,0,40,38
678,60,2,31577,11,9,2,13,0,4,1,0,0,60,38
679,60,2,31577,8,11,2,12,0,4,1,0,0,40,38
680,53,2,31588,9,13,2,9,0,4,1,0,0,52,38
681,31,2,31600,9,13,4,9,1,4,0,0,0,40,38
682,38,2,31603,9,13,2,2,5,4,0,0,0,40,38
683,23,2,31606,11,9,4,0,4,4,0,0,0,40,38
684,21,2,31606,15,10,4,7,3,4,0,0,0,25,10
685,42,0,31621,7,12,0,0,1,4,0,0,0,40,38
686,50,2,31621,11,9,2,2,0,4,1,0,0,40,38
687,40,2,31621,11,9,3,0,4,4,0,0,0,40,38
688,40,5,31627,9,13,2,3,5,4,0,0,0,20,38
689,49,5,31650,9,13,2,9,2,4,0,0,0,45,38
690,27,2,31659,9,13,2,6,0,4,1,0,1887,60,38
691,27,2,31659,15,10,2,2,0,4,1,0,0,45,38
692,39,2,31670,11,9,2,4,0,4,1,0,0,65,38
693,37,4,31670,11,9,2,4,0,4,1,0,0,60,38
694,33,5,31703,15,10,4,7,3,4,1,0,0,40,38
695,28,3,31717,11,9,2,3,0,4,1,0,0,45,38
696,28,4,31717,11,9,2,2,0,4,1,0,0,40,38
697,68,1,31725,11,9,2,4,0,4,1,0,0,40,38
698,55,0,31728,15,10,2,0,5,4,0,0,0,40,38
699,58,4,31732,9,13,2,3,0,4,1,0,0,50,38
700,58,2,31732,15,10,2,11,0,4,1,0,0,45,38
701,65,4,31740,15,10,6,3,4,4,0,0,0,45,38
702,31,3,31740,8,11,2,4,0,4,1,0,0,55,38
703,34,4,31740,11,9,4,4,1,4,1,0,0,40,38
704,32,2,31740,12,14,2,9,0,1,1,0,0,40,18
705,34,2,31740,5,4,2,13,0,4,1,0,0,40,38
706,27,2,31757,8,11,4,2,3,4,1,0,0,38,38
707,28,2,31778,9,13,4,5,3,4,1,0,0,40,38
708,29,3,31778,11,9,5,9,2,4,1,0,0,25,38
709,56,2,31782,0,6,2,11,0,4,1,0,0,40,38
710,59,2,31782,0,6,2,13,0,4,1,0,0,45,38
711,28,2,31801,11,9,4,5,2,4,1,0,0,60,38
712,49,2,31807,15,10,4,3,4,4,0,0,0,40,38
713,64,4,31826,11,9,2,3,0,4,1,0,0,45,38
714,52,0,31838,11,9,0,0,4,4,0,0,0,40,38
715,59,0,31840,11,9,2,2,0,4,1,0,0,40,38
716,28,2,31842,9,13,4,3,3,4,1,0,0,40,38
717,39,4,31848,15,10,2,4,0,4,1,2829,0,90,38
718,38,2,31848,8,11,2,2,0,4,1,0,0,40,38
719,25,1,31873,9,13,4,0,1,4,0,0,0,40,38
720,55,2,31905,12,14,2,3,0,4,1,0,1977,40,38
721,65,2,31924,15,10,6,0,1,4,0,0,0,15,38
722,27,5,31935,15,10,4,12,3,4,0,0,0,80,38
723,29,2,31935,11,9,0,9,1,4,0,0,0,40,38
724,28,2,31935,15,10,0,0,1,4,0,0,0,40,38
725,35,2,31964,9,13,2,11,0,4,1,0,0,50,38
726,38,2,31964,6,5,2,0,0,4,1,0,0,40,38
727,55,0,31965,15,10,2,0,0,4,1,0,0,40,38
728,18,2,31983,2,8,4,0,3,4,0,0,0,20,38
729,30,2,31985,15,10,0,3,4,4,0,0,0,40,38
730,64,1,31993,5,4,2,10,0,4,1,0,0,10,38
731,44,2,32000,15,10,2,12,0,4,1,0,0,18,38
732,30,2,32008,9,13,4,12,1,4,0,0,0,72,38
733,43,0,32016,12,14,2,9,0,4,1,0,0,40,38
734,41,3,32016,11,9,2,11,0,4,1,0,0,62,38
735,18,2,32059,1,7,4,5,3,4,1,0,0,40,38
736,41,2,32121,11,9,2,6,0,4,1,0,0,40,38
737,17,1,32124,6,5,4,7,3,2,1,0,0,9,38
738,35,2,32126,9,13,4,9,1,4,0,0,0,40,38
739,39,2,32146,12,14,4,9,1,4,1,0,0,60,38
740,39,2,32146,15,10,4,2,1,4,1,0,0,40,38
741,45,4,32172,15,10,4,4,1,4,1,0,0,50,38
742,41,3,32185,9,13,2,12,0,4,1,0,0,40,38
743,44,2,32185,11,9,4,13,4,4,1,0,0,70,38
744,42,4,32185,9,13,2,4,0,4,1,0,0,60,38
745,41,1,32185,12,14,2,3,0,4,1,0,0,40,38
746,45,5,32186,9,13,5,9,1,4,0,0,0,40,38
747,49,2,32212,11,9,2,3,5,4,0,0,0,43,38
748,40,2,32214,7,12,2,0,0,4,1,0,0,40,38
749,35,2,32220,7,12,4,3,1,4,0,0,0,60,38
750,37,4,32239,11,9,0,4,1,4,1,27828,0,40,38
751,18,2,32244,1,7,4,5,3,4,1,594,0,30,38
752,38,2,32271,15,10,2,2,0,4,1,0,0,40,38
753,25,2,32275,15,10,2,3,5,3,0,0,0,40,38
754,25,2,32276,11,9,4,2,3,4,1,0,0,28,38
755,26,2,32276,11,9,4,4,1,4,1,0,0,40,38
756,29,4,32280,11,9,4,4,1,4,1,0,0,45,38
757,69,1,32287,0,6,2,13,0,4,1,0,0,25,38
758,28,2,32291,9,13,4,9,1,4,0,2174,0,40,38
759,24,2,32311,15,10,2,7,5,4,0,0,0,40,38
760,39,0,32312,9,13,4,9,1,4,0,0,0,60,38
761,56,3,32316,2,8,6,3,1,4,0,0,0,40,38
762,36,2,32334,8,11,2,3,5,4,0,0,0,50,38
763,45,3,32356,9,13,2,3,0,4,1,0,0,51,38
764,57,2,32365,15,10,4,10,1,4,1,0,0,40,38
765,55,2,32365,9,13,2,3,0,4,1,0,0,45,38
766,51,4,32372,9,13,2,3,0,4,1,0,1672,70,38
767,50,4,32372,11,9,2,4,0,4,1,0,0,30,38
768,51,4,32372,2,8,2,7,0,4,1,0,0,99,38
769,31,2,32406,15,10,0,2,4,4,0,0,0,20,38
770,32,2,32406,9,13,4,9,1,4,0,0,0,50,38
771,61,4,32423,11,9,2,4,5,4,0,22040,0,40,38
772,20,2,32426,15,10,4,11,1,4,1,0,0,25,38
773,56,2,32446,15,10,2,2,0,4,1,0,0,40,38
774,43,4,32451,11,9,2,2,0,4,1,0,0,40,38
775,19,2,32477,15,10,4,7,3,4,1,0,0,20,38
776,47,2,32509,15,10,0,7,4,4,0,0,0,40,38
777,27,2,32519,15,10,2,11,0,1,1,0,0,55,34
778,34,2,32528,8,11,3,0,4,4,0,0,974,40,38
779,35,2,32528,11,9,2,5,0,4,1,0,0,45,38
780,38,2,32528,15,10,2,3,0,4,1,0,0,40,38
781,37,0,32528,11,9,2,0,0,4,1,0,0,40,8
782,35,4,32528,11,9,2,13,0,4,1,0,0,50,38
783,41,4,32533,8,11,2,4,0,4,1,0,0,45,38
784,59,4,32537,11,9,2,4,0,4,1,0,0,40,38
785,42,4,32546,14,15,0,9,4,4,1,7430,0,40,38
786,31,2,32550,0,6,0,5,1,4,1,0,0,40,38
787,59,4,32552,11,9,2,13,0,4,1,0,0,48,38
788,59,2,32552,9,13,2,2,0,4,1,0,0,4,38
789,36,1,32587,15,10,2,0,0,0,1,0,0,40,38
790,17,2,32607,0,6,4,4,3,4,1,0,0,20,38
791,21,2,32616,11,9,4,7,1,4,0,0,1719,16,38
792,23,2,32616,9,13,4,0,3,4,0,0,0,20,38
793,22,2,32616,15,10,4,7,1,4,0,0,0,30,38
794,40,2,32627,12,14,2,9,0,4,1,0,0,60,38
795,21,1,32639,15,10,4,9,1,4,1,0,0,20,38
796,39,2,32650,8,11,4,4,1,4,1,0,0,60,38
797,37,2,32668,9,13,2,6,0,4,1,0,0,43,38
798,57,5,32694,12,14,2,9,0,4,1,0,0,50,38
799,57,5,32694,10,16,2,9,0,4,1,0,0,40,38
800,37,2,32709,9,13,2,12,5,4,0,0,0,40,38
801,36,2,32709,15,10,0,11,1,4,0,3325,0,45,38
802,20,2,32732,15,10,4,7,1,4,1,0,0,45,38
803,32,2,32732,11,9,2,9,0,4,1,0,0,50,38
804,24,2,32732,11,9,2,2,0,4,1,0,0,50,38
805,21,2,32732,15,10,4,11,1,4,1,0,0,40,38
806,23,2,32732,9,13,4,9,1,4,1,0,0,15,38
807,17,2,32763,0,6,4,7,3,4,1,0,0,15,38
808,36,2,32776,9,13,2,3,0,4,1,0,1977,40,38
809,54,4,32778,11,9,2,11,5,4,0,0,0,30,38
810,54,5,32778,11,9,6,3,1,4,0,0,0,40,38
811,68,2,32779,11,9,2,13,0,4,1,0,419,12,38
812,50,0,32801,9,13,2,3,5,0,0,0,0,40,38
813,46,4,32825,11,9,5,2,4,4,1,0,0,40,38
814,48,4,32825,11,9,2,2,0,4,1,0,0,40,38
815,38,2,32837,9,13,0,9,4,4,0,0,0,56,38
816,59,4,32855,5,4,2,4,0,4,1,0,0,70,38
817,58,1,32855,11,9,2,13,0,4,1,0,0,48,38
818,41,2,32878,9,13,2,9,0,4,1,0,0,45,38
819,45,2,32896,4,3,4,6,3,4,0,0,0,35,38
820,29,2,32897,11,9,0,7,1,4,0,0,0,25,38
821,38,2,32897,1,7,0,11,4,4,0,0,0,40,38
822,38,2,32916,15,10,2,3,0,4,1,0,0,45,38
823,38,2,32916,8,11,2,2,0,4,1,0,0,55,38
824,24,4,32921,11,9,4,11,1,4,1,0,0,40,38
825,22,4,32921,15,10,4,4,3,4,1,0,0,20,38
826,24,2,32921,15,10,4,4,3,4,1,0,0,50,38
827,28,3,32922,8,11,4,11,1,4,1,0,0,60,38
828,23,2,32950,9,13,4,11,1,4,1,0,0,40,38
829,22,0,32950,15,10,2,11,0,4,1,0,1902,37,38
830,24,1,32950,9,13,4,9,1,4,1,0,0,35,38
831,23,2,32950,15,10,4,13,1,4,1,4101,0,40,38
832,23,2,32950,15,10,4,11,1,4,1,0,0,40,38
833,21,2,32950,15,10,4,11,4,4,1,0,0,40,38
834,59,2,32954,8,11,0,9,1,4,0,0,0,36,38
835,36,2,32958,15,10,5,0,2,4,0,0,0,40,38
836,42,2,32981,11,9,0,6,1,4,1,0,0,40,38
837,38,2,33001,9,13,2,3,0,4,1,0,0,55,38
838,36,2,33001,11,9,0,4,4,4,1,0,0,50,38
839,42,2,33002,11,9,2,3,0,4,1,0,0,48,38
840,24,2,33016,15,10,4,2,3,4,1,0,0,40,38
841,28,4,33035,2,8,0,7,4,4,0,0,0,30,38
842,44,1,33068,2,8,2,2,0,4,1,0,0,55,38
843,40,4,33068,11,9,2,4,0,4,1,0,0,50,38
844,41,1,33068,12,14,0,9,1,4,1,0,1974,40,38
845,20,2,33087,8,11,4,4,3,4,1,0,0,40,38
846,22,2,33087,11,9,2,4,0,4,1,0,0,45,38
847,24,2,33088,1,7,4,5,1,4,1,0,0,40,38
848,23,2,33105,15,10,4,5,3,0,1,0,0,40,38
849,38,2,33105,9,13,2,9,0,0,1,0,0,70,38
850,44,2,33105,11,9,2,3,0,0,1,0,0,40,38
851,48,0,33109,9,13,0,3,4,4,1,0,0,58,38
852,46,2,33109,11,9,0,2,1,4,1,0,1741,40,38
853,34,2,33117,15,10,2,7,0,4,1,0,0,40,38
854,31,4,33117,12,14,4,9,1,4,1,0,0,45,8
855,31,2,33117,11,9,0,3,1,4,1,0,0,50,38
856,33,2,33117,7,12,2,10,0,4,1,0,0,40,38
857,44,4,33121,15,10,2,4,0,4,1,0,0,72,38
858,31,1,33124,9,13,4,9,1,4,0,0,0,50,38
859,30,2,33124,11,9,5,4,4,4,0,0,0,14,38
860,31,2,33124,14,15,4,9,1,4,0,0,0,99,38
861,40,3,33126,12,14,2,2,0,4,1,0,0,50,38
862,44,3,33126,15,10,2,3,0,4,1,0,0,80,38
863,43,2,33126,15,10,2,3,0,4,1,0,0,50,38
864,41,5,33126,9,13,2,4,0,4,1,0,0,40,38
865,42,2,33126,7,12,2,3,0,4,1,0,0,60,38
866,17,2,33138,2,8,4,11,3,4,1,0,0,40,38
867,62,5,33142,12,14,2,9,0,4,1,0,0,60,38
868,40,1,33155,11,9,4,7,3,4,1,0,0,40,38
869,42,2,33155,11,9,2,6,0,4,1,0,0,45,38
870,44,2,33155,10,16,4,9,1,4,1,0,0,45,38
871,20,2,33221,15,10,4,7,3,4,0,0,0,25,38
872,45,4,33234,9,13,2,11,0,4,1,0,0,40,38
873,60,2,33266,11,9,2,10,0,4,1,0,0,40,38
874,40,1,33274,11,9,0,7,1,4,0,0,0,50,38
875,45,2,33300,8,11,2,11,0,4,1,0,1977,50,38
876,47,4,33300,7,12,4,4,2,4,1,10520,0,45,38
877,51,2,33304,11,9,2,2,0,4,1,0,0,40,38
878,53,4,33304,14,15,2,9,0,4,1,0,0,38,38
879,50,2,33304,11,9,2,2,0,4,1,0,0,40,38
880,53,2,33304,15,10,2,13,0,4,1,0,0,40,38
881,31,5,33308,8,11,2,2,0,4,1,0,0,40,38
882,30,4,33308,11,9,4,2,1,4,1,0,0,40,38
883,33,4,33308,15,10,4,4,1,4,1,0,0,70,38
884,58,4,33309,11,9,6,4,1,4,1,0,0,80,38
885,41,2,33310,11,9,4,0,1,4,0,0,0,40,38
886,43,2,33310,11,9,0,0,1,4,0,0,0,40,38
887,40,4,33310,14,15,0,7,1,4,0,0,2339,35,38
888,29,0,33315,7,12,0,0,1,4,0,0,0,40,38
889,56,2,33323,11,9,2,6,0,4,1,0,0,40,38
890,40,2,33331,15,10,2,13,0,4,1,0,0,50,38
891,43,5,33331,14,15,2,9,0,4,1,0,1977,70,38
892,43,2,33331,9,13,2,11,0,4,1,0,0,55,38
